Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
039054e9b9aeede42b5d6dcd141dad55	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9992529941309107
8a10a2511a07d4825a0cc3713c940e0e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.931864331857646
2c2ff5f860fa0e6a03a14152ce6ce0ce	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9883613746920935
9123d1b7f0aca132db4f9e00c96dccc3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9990107094458374
edc2654b4d4288e66fbbbf860a10fbf6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9953446610135079
15df25fbf241cb9501698d218034f926	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9999874206696207
9a206fe13bb7b53790f17a5a530f816a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Oceanobacillus; s__chironomi	0.7646795732393787
9f155033f172fdf9c67206d89900b68c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9681928334915179
6d54d15e77217c51c5783871b2d5f252	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.99999487908516
6640263125974b2df0f4af4afd1063dd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9974997818378507
c89c39509d8b7ea843702fa62806876e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.9981616563998482
f8caf92b3ee11cfd29674e792af1695e	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens	0.9926346292991793
3dcc8a17abe788187d9cd5cfaaa98341	k__Bacteria	0.9906953253700498
0f0819146810a1b688c632fca4051d70	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__; s__	0.8917826434616183
adbf1f851fafadbcc6a5d27b41625939	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__variabile	0.8755195832017547
bf1667b5af52156d710a9ddc1ba2d4e6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9994806263751094
16bcd3e4d98267f7b9f25b589ba100c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__citroniae	0.9657889932722923
1c8a9578cc88c166d7e5acfae7ed6a75	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.967553581778772
dd4a4f4f0c2beeb48cbde1ec37461fd8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9443530192765596
8a3fdef6baea065fff720338d9b5e439	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999999986648
550476764a917c0909988f182a4f07d8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii	0.9999689990422094
827151e65512d6289049a8bf61f4ee0b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.99476953936417
13b53dd715bc61b38d574ca1d600aba2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9954944192734223
